Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHI,,IQR=1,,,CO,,IQR=0.1,,,O3,,IQR=12.8,,,PM2.5,,IQR=6.5,,
Age 11-60 All,0.003057,0.003615,1.004596029,0.99397562,1.01533,-0.000206,0.000639,0.998188842,0.987247736,1.009251,0.000945,0.000405,1.01811716,1.00287693,1.033589,-0.009427,0.00313,0.988751345,0.981499122,0.996057
Age 11-60 Female,0.009981,0.004687,1.015084134,1.00119243,1.029169,0.000908,0.000827,1.008022408,0.993745943,1.022504,0.001467,0.000527,1.028265086,1.008281624,1.048645,-0.006266,0.00405,0.992508998,0.983099641,1.002008
Age 11-60 Male,-0.004674,0.004949,0.99301352,0.978669718,1.007568,-0.001461,0.000877,0.987225496,0.97240461,1.002272,0.000368,0.000554,1.007016501,0.986453629,1.028008,-0.013027,0.004302,0.984489152,0.974578018,0.994501
Age 60+All,-0.004999,0.005645,0.992529544,0.976193162,1.009139,-0.001202,0.000984,0.989478146,0.972826398,1.006415,0.000079,0.000643,1.001502127,0.97780568,1.025773,-0.013428,0.004714,0.98401553,0.973165686,0.994986
Age 60+ Female,-0.003142,0.005947,0.995298089,0.978047365,1.012853,-0.000899,0.001038,0.992120011,0.974515725,1.010042,0.000211,0.000677,1.004017047,0.979020712,1.029652,-0.012427,0.004953,0.985198239,0.973787807,0.996742
Age 60+ Male,-0.007781,0.006346,0.988396348,0.970126562,1.00701,-0.001654,0.001106,0.985550215,0.966927763,1.004531,-0.000119,0.000722,0.997741554,0.971272434,1.024932,-0.014931,0.005323,0.982242359,0.970021642,0.994617
All: LAG 11,0.000251,0.004176,1.000376571,0.988169596,1.012734,-0.000714,0.000736,0.993736498,0.981201215,1.006432,0.000793,0.000468,1.015181079,0.997641466,1.033029,-0.007027,0.003542,0.991603053,0.983376536,0.999898
Female,0.000277,0.004553,1.000415586,0.987113432,1.013897,-0.000555,0.000802,0.995127907,0.981457177,1.008989,0.000639,0.000512,1.012215001,0.993098049,1.0317,-0.005337,0.003847,0.993616064,0.984666234,1.002647
Male,0.000238,0.004579,1.000357064,0.98698024,1.013915,-0.000925,0.000809,0.99189304,0.978148645,1.005831,0.001,0.000513,1.019181649,0.999895885,1.038839,-0.009316,0.003905,0.988883055,0.979842181,0.998007
Warm All,0.007344,0.003534,1.0110769,1.000626236,1.021637,0.001346,0.000763,1.011915227,0.998685441,1.02532,0.000628,0.000343,1.01200347,0.999159034,1.025013,-0.00633,0.003769,0.992432777,0.983674049,1.001269
Warm Female,0.007693,0.003944,1.011606337,0.999944142,1.023405,0.001297,0.00085,1.011478984,0.996758066,1.026417,0.000712,0.000383,1.013619917,0.99926535,1.028181,-0.004907,0.004184,0.994128903,0.984393889,1.00396
Warm Male,0.006943,0.003924,1.01046892,0.998878569,1.022194,0.001427,0.000849,1.012636778,0.997916222,1.027574,0.000519,0.000381,1.00990978,0.99568191,1.024341,-0.008277,0.004212,0.990116763,0.980356474,0.999974
Cold All,-0.010574,0.004981,0.984264123,0.969955446,0.998784,-0.002096,0.000727,0.981724264,0.969490992,0.994112,0.001089,0.000755,1.020906543,0.992602299,1.050018,-0.007784,0.00341,0.99070269,0.982788716,0.99868
Cold Female,-0.010575,0.005342,0.984262647,0.968925087,0.999843,-0.001775,0.00078,0.984501359,0.971345126,0.997836,0.000225,0.000811,1.004284151,0.974406569,1.035078,-0.006236,0.003646,0.992544729,0.98406966,1.001093
Cold Male,-0.010582,0.005414,0.984252312,0.968709835,1.000044,-0.002527,0.000791,0.978007833,0.964755316,0.991442,0.00224,0.000819,1.043478663,1.01213346,1.075795,-0.009899,0.003723,0.988191474,0.979576155,0.996883
Age 0-10 All,0.015864,0.009839,1.024081384,0.994882479,1.054137,0.001814,0.001771,1.016091293,0.985522809,1.047608,0.00196,0.001087,1.037942097,0.996765363,1.08082,-0.000285,0.008796,0.999658058,0.9791894,1.020555
Age 0-10 Female,0.024767,0.014133,1.037849205,0.995609148,1.081881,0.002671,0.002534,1.023783215,0.980001054,1.069521,0.003188,0.001564,1.062444091,1.002331353,1.126162,0.006767,0.012604,1.00815346,0.978705785,1.038487
Age 0-10 Male,0.008502,0.012812,1.012834666,0.975393519,1.051713,0.001084,0.002314,1.009584843,0.970083943,1.050694,0.000958,0.001415,1.018368666,0.966095489,1.07347,-0.006742,0.011475,0.991942239,0.965528557,1.019079
Age 11-60 All,-0.000196,0.003622,0.999706043,0.989116973,1.010408,-0.000391,0.000644,0.996565113,0.985556806,1.007696,0.000342,0.000404,1.006519158,0.991489461,1.021777,-0.004034,0.003133,0.995170898,0.987864619,1.002531
Age 11-60 Female,0.000776,0.004706,1.001164678,0.987408307,1.015113,0.000323,0.000835,1.002846443,0.988506876,1.017394,-0.000142,0.000527,0.997305636,0.977923845,1.017072,-0.00198,0.004066,0.99762682,0.988131758,1.007213
Age 11-60 Male,-0.001291,0.004953,0.998065374,0.983637032,1.012705,-0.001196,0.000882,0.989530392,0.974590851,1.004699,0.000876,0.000551,1.016783283,0.996132259,1.037862,-0.006347,0.00429,0.992412531,0.982449359,1.002477
Age 60+All,-0.000578,0.005668,0.999133376,0.982621853,1.015922,-0.001053,0.000994,0.990776401,0.973934806,1.007909,0.000962,0.000639,1.018446065,0.994496838,1.042972,-0.008948,0.004745,0.989319842,0.978340177,1.000423
Age 60+ Female,-0.001195,0.005965,0.998209106,0.980856019,1.015869,-0.001119,0.001046,0.990201125,0.972496689,1.008228,0.000882,0.000672,1.016899203,0.9917668,1.042668,-0.007321,0.004978,0.991253277,0.979715108,1.002927
Age 60+ Male,0.000402,0.006378,1.000603182,0.982015369,1.019543,-0.000944,0.001118,0.991727209,0.972786676,1.011037,0.001085,0.000719,1.020828957,0.993858377,1.048531,-0.011413,0.005367,0.986397758,0.974024537,0.998928
All: LAG 12,0.000011,0.004184,1.0000165,0.987790686,1.012394,-0.000578,0.000741,0.994926514,0.982291503,1.007724,0.000582,0.000467,1.011119366,0.993686932,1.028858,-0.009762,0.003541,0.988353946,0.98015669,0.99662
Female,-0.000332,0.004564,0.999502124,0.986180222,1.013004,-0.000727,0.000808,0.993622821,0.979871357,1.007567,0.000649,0.00051,1.01240734,0.993360738,1.031819,-0.01133,0.003859,0.986496008,0.977582719,0.995491
Male,0.000488,0.004587,1.000732268,0.987327205,1.014319,-0.000377,0.000813,0.996687897,0.982809252,1.010763,0.000494,0.000512,1.009430187,0.990365829,1.028862,-0.007653,0.003888,0.99085844,0.981838764,0.999961
Warm All,0.003733,0.003527,1.005615207,0.995241478,1.016097,0.000391,0.000763,1.003446726,0.990327657,1.01674,0.000467,0.000342,1.008912482,0.996144372,1.021844,-0.00317,0.003776,0.996203226,0.987394965,1.00509
Warm Female,0.004009,0.003937,1.006031617,0.994454155,1.017744,0.000046,0.000849,1.000404882,0.98586214,1.015162,0.00069,0.000382,1.013196313,0.998884942,1.027713,-0.002964,0.004207,0.996449518,0.986638405,1.006358
Warm Male,0.003435,0.003916,1.005165797,0.993659645,1.016805,0.000872,0.000849,1.007703118,0.993054282,1.022568,0.000177,0.000379,1.003368661,0.989306625,1.017631,-0.003432,0.004202,0.995890069,0.986096061,1.005781
Cold All,-0.002232,0.005036,0.996657598,0.982009948,1.011524,-0.000826,0.000738,0.992757554,0.980200806,1.005475,0.00121,0.000751,1.023256307,0.995035126,1.052278,-0.014066,0.003407,0.983262456,0.975414799,0.991173
Cold Female,-0.002696,0.005403,0.995964166,0.980268446,1.011911,-0.000805,0.000791,0.992941032,0.979486163,1.006581,0.000968,0.000806,1.018562175,0.988443851,1.049598,-0.016861,0.003651,0.979970118,0.971590993,0.988422
Cold Male,-0.001598,0.005469,0.997605871,0.981693772,1.013776,-0.000852,0.000802,0.992530437,0.97889539,1.006355,0.001535,0.000814,1.029594464,0.998852299,1.061283,-0.010324,0.003708,0.987687625,0.979111241,0.996339
Age 0-10 All,0.018708,0.00982,1.028459447,0.999191527,1.058585,0.002434,0.001759,1.021650238,0.991119633,1.053121,0.002025,0.001089,1.039224747,0.9979228,1.082236,-0.003926,0.00873,0.99529988,0.975071809,1.015948
Age 0-10 Female,0.019589,0.014199,1.029819455,0.98771453,1.073719,0.000567,0.002524,1.005002069,0.962189029,1.04972,0.004051,0.001584,1.080008596,1.018143469,1.145633,-0.004703,0.01261,0.994372295,0.965313539,1.024306
Age 0-10 Male,0.018013,0.012733,1.027387837,0.989638534,1.066577,0.004019,0.002295,1.036000058,0.995791919,1.077832,0.000404,0.001406,1.007705536,0.95630016,1.061874,-0.003533,0.011325,0.995769374,0.969595796,1.022649
Age 11-60 All,0.002519,0.003626,1.003785648,0.993141686,1.014544,0.000675,0.000646,1.005957677,0.9948113,1.017229,-0.000064,0.000404,0.998784739,0.983870536,1.013925,-0.002664,0.003117,0.996808304,0.989527241,1.004143
Age 11-60 Female,0.003033,0.004712,1.004559865,0.990739366,1.018573,0.000803,0.000837,1.007091426,0.992656917,1.021736,-0.00008,0.000526,0.998481155,0.97911298,1.018232,-0.004653,0.004059,0.994431959,0.984983521,1.003971
Age 11-60 Male,0.001933,0.004962,1.002903708,0.988379268,1.017642,0.000527,0.000885,1.00464837,0.989429386,1.020101,-0.000046,0.000551,0.999126382,0.978833972,1.019839,-0.000448,0.004257,0.999462544,0.989505393,1.00952
Age 60+All,-0.002483,0.005682,0.996282427,0.97977769,1.013065,-0.001422,0.001002,0.98756437,0.970643431,1.00478,0.000846,0.000635,1.016203882,0.992455206,1.040521,-0.013804,0.004759,0.983571642,0.972623744,0.994643
Age 60+ Female,-0.002802,0.005977,0.99580582,0.978459992,1.013459,-0.001493,0.001055,0.986947532,0.969150814,1.005071,0.000842,0.000668,1.016126653,0.991160976,1.041721,-0.014672,0.005004,0.982547687,0.971051467,0.99418
Age 60+ Male,-0.00196,0.006403,0.997064318,0.978470325,1.016012,-0.001308,0.001129,0.988555591,0.969491674,1.007994,0.000855,0.000716,1.016377667,0.989635248,1.043843,-0.01246,0.005368,0.985159226,0.972799253,0.997676
All: LAG 13,-0.006248,0.004144,0.99067178,0.978675297,1.002815,-0.002128,0.000732,0.98144785,0.96913444,0.993918,0.00068,0.000466,1.013003824,0.995575975,1.030737,-0.011622,0.003492,0.986150401,0.978084136,0.994283
Female,-0.008062,0.00452,0.987979826,0.97493761,1.001197,-0.002573,0.000799,0.977612015,0.964231805,0.991178,0.000695,0.000509,1.013292571,0.994266341,1.032683,-0.012023,0.003797,0.985675979,0.976912546,0.994518
Male,-0.00377,0.004543,0.994360959,0.981168157,1.007731,-0.001529,0.000802,0.986634917,0.97308086,1.000378,0.000667,0.000511,1.012753643,0.993663521,1.032211,-0.011041,0.003848,0.986838184,0.977947104,0.99581
Warm All,0.001098,0.003505,1.001648357,0.99137967,1.012023,-0.000286,0.000747,0.997486364,0.984716934,1.010421,0.000358,0.000346,1.006825186,0.993935424,1.019882,-0.010983,0.003727,0.986906871,0.978293547,0.995596
Warm Female,-0.000329,0.003909,0.999506622,0.988085585,1.01106,-0.001181,0.000832,0.989661019,0.975560466,1.003965,0.000578,0.000386,1.011042524,0.996613109,1.025681,-0.009967,0.004141,0.988110841,0.97853372,0.997782
Warm Male,0.003116,0.003891,1.00468494,0.993257295,1.016244,0.00094,0.000831,1.008306308,0.993957243,1.022863,0.000074,0.000383,1.001406989,0.987225377,1.015792,-0.012253,0.00416,0.98540397,0.975809477,0.995093
Cold All,-0.011272,0.00495,0.983234138,0.969028748,0.997648,-0.002744,0.000731,0.976142011,0.963911795,0.988527,0.002192,0.000719,1.042527444,1.014983585,1.070819,-0.011949,0.003368,0.985763511,0.977985597,0.993603
Cold Female,-0.013165,0.005316,0.980446205,0.965241896,0.99589,-0.002831,0.000786,0.975394963,0.962260834,0.988708,0.001619,0.000771,1.031239008,1.002051061,1.061277,-0.013491,0.003604,0.983941141,0.975635907,0.992317
Cold Male,-0.008773,0.005381,0.986926708,0.971436243,1.002664,-0.002632,0.000794,0.977104571,0.963814421,0.990578,0.002964,0.000784,1.057931937,1.02749093,1.089275,-0.009878,0.00368,0.988216377,0.979699918,0.996807
Age 0-10 All,-0.012932,0.009894,0.980788931,0.952670334,1.009737,-0.003168,0.001775,0.972506616,0.943184277,1.002741,0.000058,0.00109,1.001102607,0.961279951,1.042575,-0.02074,0.008845,0.975419153,0.955336695,0.995924
Age 0-10 Female,-0.016975,0.014278,0.974858935,0.934783974,1.016652,-0.005233,0.002542,0.954993829,0.914027321,0.997796,0.001167,0.001579,1.022420648,0.964033764,1.084344,-0.015803,0.012699,0.981215078,0.952341445,1.010964
Age 0-10 Male,-0.009603,0.012835,0.985698748,0.94919654,1.023605,-0.001445,0.002317,0.987364507,0.948683907,1.027622,-0.000816,0.00141,0.984615568,0.934248889,1.037698,-0.025049,0.011527,0.970388473,0.944433215,0.997057
Age 11-60 All,-0.000314,0.003615,0.999529111,0.988962268,1.010209,-0.000436,0.000641,0.996170551,0.985217581,1.007245,0.000369,0.000405,1.007035635,0.991961285,1.022339,-0.005785,0.003091,0.99308204,0.985888482,1.000328
Age 11-60 Female,-0.001732,0.004697,0.997405372,0.983726685,1.011274,-0.000522,0.000832,0.995416934,0.981234373,1.009804,0.000121,0.000527,1.002301645,0.98282276,1.022167,-0.007419,0.004017,0.991136713,0.981816566,1.000545
Age 11-60 Male,0.001263,0.004932,1.001896296,0.987473538,1.01653,-0.000347,0.000875,0.996951057,0.98201804,1.012111,0.00065,0.000551,1.012426576,0.991864038,1.033415,-0.003942,0.004216,0.995280771,0.985460305,1.005199
Age 60+All,-0.008919,0.00561,0.986710594,0.970569856,1.00312,-0.002942,0.000989,0.974442662,0.957961325,0.991208,0.000894,0.000634,1.017131082,0.993397731,1.041431,-0.014153,0.004681,0.983159808,0.97239487,0.994044
Age 60+ Female,-0.010537,0.005901,0.984318751,0.967389144,1.001545,-0.003391,0.001042,0.970600041,0.953311834,0.988202,0.000949,0.000666,1.01819454,0.99325203,1.043763,-0.014006,0.004908,0.983333253,0.972047297,0.99475
Age 60+ Male,-0.006394,0.006323,0.990454847,0.97221275,1.009039,-0.002258,0.001112,0.980325715,0.961702454,0.99931,0.000817,0.000716,1.015644108,0.988920989,1.043089,-0.014337,0.005304,0.982942751,0.9707567,0.995282
All: LAG 14,-0.011765,0.004112,0.982507305,0.970701008,0.994457,-0.002855,0.000722,0.975188981,0.963120201,0.987409,0.000125,0.00047,1.002377823,0.98498605,1.020077,-0.00757,0.003478,0.990957135,0.982883917,0.999097
Female,-0.015557,0.004484,0.976934667,0.964140296,0.989899,-0.003463,0.000787,0.969985263,0.956907474,0.983242,-0.000164,0.000513,0.99688885,0.978024929,1.016117,-0.008126,0.003781,0.990296189,0.981528614,0.999142
Male,-0.006698,0.004515,0.990003303,0.976948735,1.003232,-0.002041,0.000794,0.982199534,0.968840085,0.995743,0.000508,0.000515,1.009698731,0.990518634,1.02925,-0.006805,0.003836,0.991867251,0.982958604,1.000857
Warm All,-0.006467,0.003489,0.990346398,0.980239686,1.000557,-0.002698,0.000732,0.976537233,0.964285433,0.988945,0.000315,0.000351,1.006002946,0.992938808,1.019239,-0.010171,0.003685,0.987868981,0.979343999,0.996468
Warm Female,-0.010853,0.003893,0.983852295,0.972655888,0.995178,-0.003635,0.000815,0.968518204,0.954998872,0.982229,0.000022,0.000392,1.000418087,0.985919984,1.015129,-0.012692,0.004105,0.984884996,0.975421728,0.99444
Warm Male,-0.0006,0.003877,0.999100405,0.987776936,1.010554,-0.001438,0.000815,0.98742533,0.973642077,1.001404,0.000703,0.000388,1.013446603,0.998908476,1.028196,-0.006729,0.004106,0.991957714,0.982424177,1.001584
Cold All,-0.015196,0.004869,0.977463821,0.963571235,0.991557,-0.002454,0.000721,0.978636307,0.966541534,0.990882,-0.000142,0.000711,0.997305636,0.97124586,1.024065,-0.006168,0.003362,0.992625724,0.984807563,1.000506
Cold Female,-0.017777,0.005222,0.973686885,0.958852348,0.988751,-0.002786,0.000774,0.975781296,0.962841229,0.988895,-0.000372,0.000761,0.99295692,0.965211877,1.021499,-0.005728,0.003592,0.993149969,0.9847948,1.001576
Cold Male,-0.011765,0.005305,0.982507305,0.967302316,0.997951,-0.002013,0.000786,0.982441578,0.969212563,0.995851,0.000166,0.000777,1.003158979,0.974548025,1.03261,-0.006782,0.003683,0.991894627,0.983339531,1.000524
Age 0-10 All,-0.008329,0.0099,0.98758422,0.959253885,1.016751,-0.001865,0.001772,0.983721943,0.954110815,1.014252,-0.000134,0.001095,0.997457238,0.957601269,1.038972,-0.024543,0.008714,0.970977872,0.951279909,0.991084
Age 0-10 Female,-0.016141,0.014215,0.976079247,0.936127494,1.017736,-0.003659,0.002529,0.968313675,0.926983612,1.011486,-0.000175,0.001576,0.996680522,0.939868563,1.056927,-0.027913,0.01257,0.967059166,0.938886913,0.996077
Age 0-10 Male,-0.001756,0.012893,0.997369466,0.96027131,1.035901,-0.000334,0.002319,0.997065115,0.957971441,1.037754,-0.000087,0.001423,0.998348365,0.946820717,1.05268,-0.021719,0.011319,0.974273903,0.948678716,1.00056
Age 11-60 All,-0.007632,0.003611,0.988617279,0.978177297,0.999169,-0.002144,0.000637,0.981309672,0.970587058,0.992151,0.000369,0.000408,1.007035635,0.991850469,1.022453,-0.006331,0.003101,0.992431586,0.985219567,0.999696
Age 11-60 Female,-0.013493,0.004684,0.979963944,0.966561394,0.993552,-0.002724,0.000826,0.976313827,0.962503046,0.990323,-0.000442,0.000529,0.991637165,0.972293116,1.011366,-0.005469,0.004031,0.993458688,0.984084303,1.002922
Age 11-60 Male,-0.00108,0.004936,0.998381311,0.983997581,1.012975,-0.001493,0.000872,0.986947532,0.972214659,1.001904,0.001273,0.000557,1.024481878,1.003450258,1.045954,-0.00728,0.004232,0.991302048,0.981483905,1.001218
Age 60+All,-0.013977,0.00555,0.979252748,0.963403935,0.995362,-0.003262,0.000972,0.971702492,0.955547642,0.98813,0.000031,0.000639,1.000589173,0.97705986,1.024685,-0.007383,0.004647,0.991179531,0.98040518,1.002072
Age 60+ Female,-0.016338,0.005843,0.975790858,0.959171469,0.992698,-0.003774,0.001024,0.967334237,0.950399219,0.984571,-0.00001,0.000673,0.999810018,0.975063658,1.025184,-0.008571,0.004872,0.989767512,0.978490556,1.001174
Age 60+ Male,-0.010393,0.006251,0.984531387,0.966602977,1.002792,-0.002486,0.001094,0.978360762,0.96007285,0.996997,0.000093,0.000719,1.001768562,0.975301563,1.028954,-0.005538,0.005268,0.993376433,0.981144103,1.005761
